測位方式,測位開始待ち時間,TrackingTimer,Interval,アシストデータ削除時間,アシストデータ削除有無,ログ出力有無
TRACKING,10,30,20,3,false,true
測位開始時間,測位終了時間,測位成否,緯度,経度,TTFF,Accuracy,LocationTime(epoch),LocationTime(UTC)
09:38:47.685,09:39:16.145,true,35.22401341,139.67293744,28.46,4.0,922322357000,1999-03-25T09:39:17+0900
09:38:47.685,09:39:17.176,true,35.22401344,139.67293721,29.491,5.0,922322358000,1999-03-25T09:39:18+0900
09:38:47.685,09:39:17.705,false,0.0,0.0,30.02,0.0,-1,-1
09:39:37.712,09:39:42.121,true,35.22402737,139.67291233,4.409,18.0,922322383000,1999-03-25T09:39:43+0900
09:39:37.712,09:39:45.135,true,35.22403943,139.6729032,7.423,15.0,922322386000,1999-03-25T09:39:46+0900
09:39:37.712,09:39:46.133,true,35.22404323,139.67290069,8.421,15.0,922322387000,1999-03-25T09:39:47+0900
09:39:37.712,09:39:47.155,true,35.2240464,139.67290097,9.443,14.0,922322388000,1999-03-25T09:39:48+0900
09:39:37.712,09:39:48.119,true,35.22404992,139.67289983,10.407,14.0,922322389000,1999-03-25T09:39:49+0900
09:39:37.712,09:39:49.133,true,35.22403637,139.6729016,11.421,13.0,922322390000,1999-03-25T09:39:50+0900
09:39:37.712,09:39:50.163,true,35.22403188,139.67290186,12.451,12.0,922322391000,1999-03-25T09:39:51+0900
09:39:37.712,09:39:51.152,true,35.22403008,139.67290211,13.44,12.0,922322392000,1999-03-25T09:39:52+0900
09:39:37.712,09:39:52.157,true,35.22402845,139.67290227,14.445,12.0,922322393000,1999-03-25T09:39:53+0900
09:39:37.712,09:39:53.153,true,35.22402764,139.67290188,15.441,11.0,922322394000,1999-03-25T09:39:54+0900
09:39:37.712,09:39:54.157,true,35.2240272,139.67290182,16.445,10.0,922322395000,1999-03-25T09:39:55+0900
09:39:37.712,09:39:55.150,true,35.22402692,139.67290172,17.438,10.0,922322396000,1999-03-25T09:39:56+0900
09:39:37.712,09:39:56.172,true,35.22402663,139.67290178,18.46,9.0,922322397000,1999-03-25T09:39:57+0900
09:39:37.712,09:39:57.156,true,35.22402637,139.67290183,19.444,9.0,922322398000,1999-03-25T09:39:58+0900
09:39:37.712,09:39:58.157,true,35.2240261,139.67290187,20.445,9.0,922322399000,1999-03-25T09:39:59+0900
09:39:37.712,09:39:59.159,true,35.22402581,139.67290187,21.447,8.0,922322400000,1999-03-25T09:40:00+0900
09:39:37.712,09:40:00.163,true,35.22402552,139.67290201,22.451,8.0,922322401000,1999-03-25T09:40:01+0900
09:39:37.712,09:40:01.118,true,35.22402534,139.672902,23.406,8.0,922322402000,1999-03-25T09:40:02+0900
09:39:37.712,09:40:02.141,true,35.22402511,139.67290206,24.429,8.0,922322403000,1999-03-25T09:40:03+0900
09:39:37.712,09:40:03.156,true,35.22402486,139.67290203,25.444,8.0,922322404000,1999-03-25T09:40:04+0900
09:39:37.712,09:40:04.157,true,35.22402456,139.6729021,26.445,8.0,922322405000,1999-03-25T09:40:05+0900
09:39:37.712,09:40:05.156,true,35.22402434,139.67290213,27.444,7.0,922322406000,1999-03-25T09:40:06+0900
09:39:37.712,09:40:06.196,true,35.22402413,139.67290217,28.484,7.0,922322407000,1999-03-25T09:40:07+0900
09:39:37.712,09:40:07.179,true,35.22402391,139.67290221,29.467,7.0,922322408000,1999-03-25T09:40:08+0900
09:39:37.712,09:40:07.724,false,0.0,0.0,30.012,0.0,-1,-1
09:40:27.732,09:40:32.188,true,35.2240113,139.67291138,4.456,23.0,922322433000,1999-03-25T09:40:33+0900
09:40:27.732,09:40:33.138,true,35.22400038,139.67291902,5.406,15.0,922322434000,1999-03-25T09:40:34+0900
09:40:27.732,09:40:34.157,true,35.22399678,139.67292544,6.425,11.0,922322435000,1999-03-25T09:40:35+0900
